invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,year,month,day,weekday,sales_velocity,avg_transaction_value,profit_margin_pct,high_value_txn
828-46-6863,ALEX,Yangon,Member,Male,Food And Beverages,98.53,6,29.559,620.739,23-01-2019,11:22:00,Credit Card,591.18,4.761904762,29.559,4,2019,1,23,Wednesday,103.4565,620.739,4.761904762,Yes
641-96-3695,GIZA,Naypyitaw,Member,Female,Fashion Accessories,43.46,6,13.038,273.798,02-07-2019,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5,2019,7,2,Tuesday,45.633,273.798,4.761904762,No
420-97-3340,ALEX,Yangon,Normal,Female,Food And Beverages,71.68,3,10.752,225.792,28-03-2019,15:30:00,Credit Card,215.04,4.761904762,10.752,9.2,2019,3,28,Thursday,75.264,225.792,4.761904762,No
436-54-4512,ALEX,Yangon,Member,Female,Food And Beverages,91.61,1,4.5805,96.1905,20-03-2019,19:44:00,Cash,91.61,4.761904762,4.5805,9.8,2019,3,20,Wednesday,96.1905,96.1905,4.761904762,No
670-79-6321,CAIRO,Mandalay,Member,Female,Home And Lifestyle,94.59,7,33.1065,695.2365,17-01-2019,15:27:00,Credit Card,662.13,4.761904762,33.1065,4.9,2019,1,17,Thursday,99.3195,695.2365,4.761904762,Yes
852-62-7105,CAIRO,Mandalay,Normal,Female,Fashion Accessories,83.25,10,41.625,874.125,01-12-2019,11:25:00,Credit Card,832.5,4.761904762,41.625,4.4,2019,12,1,Sunday,87.4125,874.125,4.761904762,Yes
598-06-7312,CAIRO,Mandalay,Member,Male,Fashion Accessories,91.35,1,4.5675,95.9175,16-02-2019,15:42:00,Cash,91.35,4.761904762,4.5675,6.8,2019,2,16,Saturday,95.9175,95.9175,4.761904762,No
135-13-8269,CAIRO,Mandalay,Member,Female,Food And Beverages,78.88,2,7.888,165.648,26-01-2019,16:04:00,Cash,157.76,4.761904762,7.888,9.1,2019,1,26,Saturday,82.824,165.648,4.761904762,No
816-57-2053,ALEX,Yangon,Normal,Male,Sports And Travel,60.87,2,6.087,127.827,03-09-2019,12:37:00,Ewallet,121.74,4.761904762,6.087,8.7,2019,9,3,Tuesday,63.9135,127.827,4.761904762,No
628-90-8624,CAIRO,Mandalay,Member,Male,Health And Beauty,82.58,10,41.29,867.09,14-03-2019,14:41:00,Cash,825.8,4.761904762,41.29,5,2019,3,14,Thursday,86.709,867.09,4.761904762,Yes
856-66-2701,ALEX,Yangon,Member,Male,Home And Lifestyle,53.3,3,7.995,167.895,25-01-2019,14:19:00,Ewallet,159.9,4.761904762,7.995,7.5,2019,1,25,Friday,55.965,167.895,4.761904762,No
308-39-1707,ALEX,Yangon,Normal,Female,Fashion Accessories,12.09,1,0.6045,12.6945,26-01-2019,18:19:00,Credit Card,12.09,4.761904762,0.6045,8.2,2019,1,26,Saturday,12.6945,12.6945,4.761904762,No
149-61-1929,ALEX,Yangon,Normal,Male,Sports And Travel,64.19,10,32.095,673.995,19-01-2019,14:08:00,Credit Card,641.9,4.761904762,32.095,6.7,2019,1,19,Saturday,67.3995,673.995,4.761904762,Yes
655-07-2265,ALEX,Yangon,Normal,Male,Electronic Accessories,78.31,3,11.7465,246.6765,03-05-2019,16:38:00,Ewallet,234.93,4.761904762,11.7465,5.4,2019,5,3,Friday,82.2255,246.6765,4.761904762,No
589-02-8023,ALEX,Yangon,Member,Male,Food And Beverages,83.77,2,8.377,175.917,15-01-2019,10:54:00,Credit Card,167.54,4.761904762,8.377,7,2019,1,15,Tuesday,87.9585,175.917,4.761904762,No
420-04-7590,CAIRO,Mandalay,Normal,Male,Home And Lifestyle,99.7,3,14.955,314.055,18-03-2019,11:29:00,Ewallet,299.1,4.761904762,14.955,4.7,2019,3,18,Monday,104.685,314.055,4.761904762,No
182-88-2763,CAIRO,Mandalay,Member,Male,Food And Beverages,79.91,3,11.9865,251.7165,20-03-2019,19:28:00,Credit Card,239.73,4.761904762,11.9865,5,2019,3,20,Wednesday,83.9055,251.7165,4.761904762,No
188-55-0967,CAIRO,Mandalay,Member,Male,Health And Beauty,66.47,10,33.235,697.935,15-01-2019,15:01:00,Credit Card,664.7,4.761904762,33.235,5,2019,1,15,Tuesday,69.7935,697.935,4.761904762,Yes
610-46-4100,ALEX,Yangon,Normal,Male,Health And Beauty,28.95,7,10.1325,212.7825,03-03-2019,20:31:00,Credit Card,202.65,4.761904762,10.1325,6,2019,3,3,Sunday,30.3975,212.7825,4.761904762,No
318-81-2368,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,46.2,1,2.31,48.51,19-03-2019,12:16:00,Cash,46.2,4.761904762,2.31,6.3,2019,3,19,Tuesday,48.51,48.51,4.761904762,No
364-33-8584,CAIRO,Mandalay,Member,Female,Food And Beverages,17.63,5,4.4075,92.5575,03-08-2019,15:27:00,Cash,88.15,4.761904762,4.4075,8.5,2019,8,3,Saturday,18.5115,92.5575,4.761904762,No
665-63-9737,CAIRO,Mandalay,Normal,Male,Fashion Accessories,52.42,3,7.863,165.123,27-02-2019,17:36:00,Ewallet,157.26,4.761904762,7.863,7.5,2019,2,27,Wednesday,55.041,165.123,4.761904762,No
695-09-5146,CAIRO,Mandalay,Member,Female,Food And Beverages,98.79,3,14.8185,311.1885,23-02-2019,20:00:00,Ewallet,296.37,4.761904762,14.8185,6.4,2019,2,23,Saturday,103.7295,311.1885,4.761904762,No
155-45-3814,GIZA,Naypyitaw,Member,Female,Electronic Accessories,88.55,8,35.42,743.82,19-03-2019,15:29:00,Ewallet,708.4,4.761904762,35.42,4.7,2019,3,19,Tuesday,92.9775,743.82,4.761904762,Yes
794-32-2436,CAIRO,Mandalay,Member,Male,Electronic Accessories,55.67,2,5.567,116.907,27-03-2019,15:08:00,Ewallet,111.34,4.761904762,5.567,6,2019,3,27,Wednesday,58.4535,116.907,4.761904762,No
131-15-8856,GIZA,Naypyitaw,Member,Female,Food And Beverages,72.52,8,29.008,609.168,30-03-2019,19:26:00,Credit Card,580.16,4.761904762,29.008,4,2019,3,30,Saturday,76.146,609.168,4.761904762,Yes
273-84-2164,GIZA,Naypyitaw,Member,Male,Electronic Accessories,12.05,5,3.0125,63.2625,16-02-2019,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5,2019,2,16,Saturday,12.6525,63.2625,4.761904762,No
706-36-6154,ALEX,Yangon,Member,Male,Home And Lifestyle,19.36,9,8.712,182.952,18-01-2019,18:43:00,Ewallet,174.24,4.761904762,8.712,8.7,2019,1,18,Friday,20.328,182.952,4.761904762,No
778-89-7974,GIZA,Naypyitaw,Normal,Male,Health And Beauty,70.21,6,21.063,442.323,30-03-2019,14:58:00,Cash,421.26,4.761904762,21.063,7.4,2019,3,30,Saturday,73.7205,442.323,4.761904762,Yes
574-31-8277,CAIRO,Mandalay,Member,Male,Fashion Accessories,33.63,1,1.6815,35.3115,20-03-2019,19:55:00,Cash,33.63,4.761904762,1.6815,5.6,2019,3,20,Wednesday,35.3115,35.3115,4.761904762,No
859-71-0933,GIZA,Naypyitaw,Member,Female,Sports And Travel,15.49,2,1.549,32.529,16-01-2019,15:10:00,Cash,30.98,4.761904762,1.549,6.3,2019,1,16,Wednesday,16.2645,32.529,4.761904762,No
740-11-5257,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,24.74,10,12.37,259.77,24-02-2019,16:44:00,Cash,247.4,4.761904762,12.37,7.1,2019,2,24,Sunday,25.977,259.77,4.761904762,No
369-82-2676,CAIRO,Mandalay,Normal,Male,Electronic Accessories,75.66,5,18.915,397.215,15-01-2019,18:22:00,Ewallet,378.3,4.761904762,18.915,7.8,2019,1,15,Tuesday,79.443,397.215,4.761904762,Yes
563-47-4072,CAIRO,Mandalay,Normal,Female,Health And Beauty,55.81,6,16.743,351.603,22-01-2019,11:52:00,Cash,334.86,4.761904762,16.743,9.9,2019,1,22,Tuesday,58.6005,351.603,4.761904762,Yes
742-04-5161,ALEX,Yangon,Member,Male,Home And Lifestyle,72.78,10,36.39,764.19,02-03-2019,17:24:00,Cash,727.8,4.761904762,36.39,7.3,2019,3,2,Saturday,76.419,764.19,4.761904762,Yes
149-15-7606,CAIRO,Mandalay,Member,Male,Sports And Travel,37.32,9,16.794,352.674,03-06-2019,15:31:00,Ewallet,335.88,4.761904762,16.794,5.1,2019,6,3,Monday,39.186,352.674,4.761904762,Yes
133-77-3154,CAIRO,Mandalay,Member,Male,Fashion Accessories,60.18,4,12.036,252.756,16-02-2019,18:04:00,Credit Card,240.72,4.761904762,12.036,9.4,2019,2,16,Saturday,63.189,252.756,4.761904762,No
169-52-4504,ALEX,Yangon,Normal,Female,Electronic Accessories,15.69,3,2.3535,49.4235,14-03-2019,14:13:00,Credit Card,47.07,4.761904762,2.3535,5.8,2019,3,14,Thursday,16.4745,49.4235,4.761904762,No
250-81-7186,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,99.69,1,4.9845,104.6745,27-02-2019,10:23:00,Credit Card,99.69,4.761904762,4.9845,8,2019,2,27,Wednesday,104.6745,104.6745,4.761904762,No
562-12-5430,ALEX,Yangon,Member,Female,Fashion Accessories,88.15,3,13.2225,277.6725,18-01-2019,10:11:00,Ewallet,264.45,4.761904762,13.2225,7.9,2019,1,18,Friday,92.5575,277.6725,4.761904762,No
816-72-8853,ALEX,Yangon,Member,Female,Sports And Travel,27.93,5,6.9825,146.6325,29-01-2019,15:48:00,Cash,139.65,4.761904762,6.9825,5.9,2019,1,29,Tuesday,29.3265,146.6325,4.761904762,No
491-38-3499,ALEX,Yangon,Member,Male,Fashion Accessories,55.45,1,2.7725,58.2225,26-02-2019,17:46:00,Credit Card,55.45,4.761904762,2.7725,4.9,2019,2,26,Tuesday,58.2225,58.2225,4.761904762,No
322-02-2271,CAIRO,Mandalay,Normal,Female,Sports And Travel,42.97,3,6.4455,135.3555,02-03-2019,11:46:00,Cash,128.91,4.761904762,6.4455,9.3,2019,3,2,Saturday,45.1185,135.3555,4.761904762,No
842-29-4695,GIZA,Naypyitaw,Member,Male,Sports And Travel,17.14,7,5.999,125.979,16-01-2019,12:07:00,Credit Card,119.98,4.761904762,5.999,7.9,2019,1,16,Wednesday,17.997,125.979,4.761904762,No
725-67-2480,CAIRO,Mandalay,Member,Female,Fashion Accessories,58.75,6,17.625,370.125,24-03-2019,18:14:00,Credit Card,352.5,4.761904762,17.625,5.9,2019,3,24,Sunday,61.6875,370.125,4.761904762,Yes
641-51-2661,GIZA,Naypyitaw,Member,Female,Food And Beverages,87.1,10,43.55,914.55,02-12-2019,14:45:00,Credit Card,871,4.761904762,43.55,9.9,2019,12,2,Monday,91.455,914.55,4.761904762,Yes
714-02-3114,GIZA,Naypyitaw,Normal,Female,Sports And Travel,98.8,2,9.88,207.48,21-02-2019,11:39:00,Cash,197.6,4.761904762,9.88,7.7,2019,2,21,Thursday,103.74,207.48,4.761904762,No
518-17-2983,ALEX,Yangon,Normal,Female,Fashion Accessories,48.63,4,9.726,204.246,02-04-2019,15:44:00,Ewallet,194.52,4.761904762,9.726,7.6,2019,4,2,Tuesday,51.0615,204.246,4.761904762,No
779-42-2410,CAIRO,Mandalay,Member,Male,Food And Beverages,57.74,3,8.661,181.881,20-02-2019,13:06:00,Ewallet,173.22,4.761904762,8.661,7.7,2019,2,20,Wednesday,60.627,181.881,4.761904762,No
190-14-3147,CAIRO,Mandalay,Normal,Female,Health And Beauty,17.97,4,3.594,75.474,23-02-2019,20:43:00,Ewallet,71.88,4.761904762,3.594,6.4,2019,2,23,Saturday,18.8685,75.474,4.761904762,No
408-66-6712,GIZA,Naypyitaw,Member,Female,Health And Beauty,47.71,6,14.313,300.573,16-02-2019,14:19:00,Ewallet,286.26,4.761904762,14.313,4.4,2019,2,16,Saturday,50.0955,300.573,4.761904762,No
679-22-6530,CAIRO,Mandalay,Normal,Female,Sports And Travel,40.62,2,4.062,85.302,17-01-2019,10:01:00,Credit Card,81.24,4.761904762,4.062,4.1,2019,1,17,Thursday,42.651,85.302,4.761904762,No
588-47-8641,ALEX,Yangon,Member,Male,Fashion Accessories,56.04,10,28.02,588.42,14-01-2019,19:30:00,Ewallet,560.4,4.761904762,28.02,4.4,2019,1,14,Monday,58.842,588.42,4.761904762,Yes
642-61-4706,CAIRO,Mandalay,Member,Male,Food And Beverages,93.4,2,9.34,196.14,30-03-2019,16:34:00,Cash,186.8,4.761904762,9.34,5.5,2019,3,30,Saturday,98.07,196.14,4.761904762,No
576-31-4774,CAIRO,Mandalay,Normal,Female,Health And Beauty,73.41,3,11.0115,231.2415,03-02-2019,13:10:00,Ewallet,220.23,4.761904762,11.0115,4,2019,2,3,Sunday,77.0805,231.2415,4.761904762,No
556-41-6224,GIZA,Naypyitaw,Normal,Male,Health And Beauty,33.64,8,13.456,282.576,15-02-2019,17:10:00,Credit Card,269.12,4.761904762,13.456,9.3,2019,2,15,Friday,35.322,282.576,4.761904762,No
811-03-8790,ALEX,Yangon,Normal,Female,Electronic Accessories,45.48,10,22.74,477.54,03-01-2019,10:22:00,Credit Card,454.8,4.761904762,22.74,4.8,2019,1,3,Thursday,47.754,477.54,4.761904762,Yes
242-11-3142,CAIRO,Mandalay,Member,Male,Fashion Accessories,83.77,2,8.377,175.917,24-02-2019,19:57:00,Cash,167.54,4.761904762,8.377,4.6,2019,2,24,Sunday,87.9585,175.917,4.761904762,No
752-23-3760,CAIRO,Mandalay,Member,Female,Sports And Travel,64.08,7,22.428,470.988,19-02-2019,19:29:00,Credit Card,448.56,4.761904762,22.428,7.3,2019,2,19,Tuesday,67.284,470.988,4.761904762,Yes
274-05-5470,ALEX,Yangon,Member,Female,Food And Beverages,73.47,4,14.694,308.574,23-02-2019,18:30:00,Cash,293.88,4.761904762,14.694,6,2019,2,23,Saturday,77.1435,308.574,4.761904762,No
648-94-3045,GIZA,Naypyitaw,Normal,Male,Health And Beauty,58.95,10,29.475,618.975,02-07-2019,14:27:00,Ewallet,589.5,4.761904762,29.475,8.1,2019,7,2,Tuesday,61.8975,618.975,4.761904762,Yes
130-67-4723,ALEX,Yangon,Member,Male,Food And Beverages,48.5,6,14.55,305.55,01-11-2019,13:57:00,Ewallet,291,4.761904762,14.55,9.4,2019,11,1,Friday,50.925,305.55,4.761904762,No
528-87-5606,CAIRO,Mandalay,Member,Female,Electronic Accessories,39.48,1,1.974,41.454,02-12-2019,19:43:00,Cash,39.48,4.761904762,1.974,6.5,2019,12,2,Monday,41.454,41.454,4.761904762,No
320-85-2052,CAIRO,Mandalay,Normal,Female,Sports And Travel,34.81,1,1.7405,36.5505,14-01-2019,10:11:00,Credit Card,34.81,4.761904762,1.7405,7,2019,1,14,Monday,36.5505,36.5505,4.761904762,No
370-96-0655,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,49.32,6,14.796,310.716,01-09-2019,13:46:00,Ewallet,295.92,4.761904762,14.796,7.1,2019,9,1,Sunday,51.786,310.716,4.761904762,No
105-10-6182,ALEX,Yangon,Member,Male,Fashion Accessories,21.48,2,2.148,45.108,27-02-2019,12:22:00,Ewallet,42.96,4.761904762,2.148,6.6,2019,2,27,Wednesday,22.554,45.108,4.761904762,No
510-79-0415,CAIRO,Mandalay,Member,Female,Sports And Travel,23.08,6,6.924,145.404,24-01-2019,19:20:00,Ewallet,138.48,4.761904762,6.924,4.9,2019,1,24,Thursday,24.234,145.404,4.761904762,No
241-96-5076,CAIRO,Mandalay,Member,Female,Home And Lifestyle,49.1,2,4.91,103.11,01-08-2019,12:58:00,Credit Card,98.2,4.761904762,4.91,6.4,2019,8,1,Thursday,51.555,103.11,4.761904762,No
767-97-4650,CAIRO,Mandalay,Member,Female,Sports And Travel,64.83,2,6.483,136.143,01-08-2019,11:59:00,Credit Card,129.66,4.761904762,6.483,8,2019,8,1,Thursday,68.0715,136.143,4.761904762,No
648-83-1321,ALEX,Yangon,Member,Male,Home And Lifestyle,63.56,10,31.78,667.38,16-01-2019,17:59:00,Cash,635.6,4.761904762,31.78,4.3,2019,1,16,Wednesday,66.738,667.38,4.761904762,Yes
173-57-2300,GIZA,Naypyitaw,Member,Male,Sports And Travel,72.88,2,7.288,153.048,13-03-2019,12:51:00,Cash,145.76,4.761904762,7.288,6.1,2019,3,13,Wednesday,76.524,153.048,4.761904762,No
305-03-2383,ALEX,Yangon,Normal,Female,Food And Beverages,67.1,3,10.065,211.365,15-02-2019,10:36:00,Cash,201.3,4.761904762,10.065,7.5,2019,2,15,Friday,70.455,211.365,4.761904762,No
394-55-6384,GIZA,Naypyitaw,Member,Female,Sports And Travel,70.19,9,31.5855,663.2955,25-01-2019,13:38:00,Cash,631.71,4.761904762,31.5855,6.7,2019,1,25,Friday,73.6995,663.2955,4.761904762,Yes
266-20-6657,GIZA,Naypyitaw,Member,Male,Food And Beverages,55.04,7,19.264,404.544,03-12-2019,19:39:00,Ewallet,385.28,4.761904762,19.264,5.2,2019,12,3,Tuesday,57.792,404.544,4.761904762,Yes
689-05-1884,ALEX,Yangon,Member,Male,Health And Beauty,48.63,10,24.315,510.615,03-04-2019,12:44:00,Cash,486.3,4.761904762,24.315,8.8,2019,4,3,Wednesday,51.0615,510.615,4.761904762,Yes
196-01-2849,GIZA,Naypyitaw,Member,Female,Fashion Accessories,73.38,7,25.683,539.343,02-10-2019,13:56:00,Cash,513.66,4.761904762,25.683,9.5,2019,10,2,Wednesday,77.049,539.343,4.761904762,Yes
372-62-5264,GIZA,Naypyitaw,Normal,Female,Food And Beverages,52.6,9,23.67,497.07,16-01-2019,14:42:00,Cash,473.4,4.761904762,23.67,7.6,2019,1,16,Wednesday,55.23,497.07,4.761904762,Yes
800-09-8606,ALEX,Yangon,Member,Female,Home And Lifestyle,87.37,5,21.8425,458.6925,29-01-2019,19:45:00,Cash,436.85,4.761904762,21.8425,6.6,2019,1,29,Tuesday,91.7385,458.6925,4.761904762,Yes
182-52-7000,ALEX,Yangon,Member,Female,Sports And Travel,27.04,4,5.408,113.568,01-01-2019,20:26:00,Ewallet,108.16,4.761904762,5.408,6.9,2019,1,1,Tuesday,28.392,113.568,4.761904762,No
826-58-8051,CAIRO,Mandalay,Normal,Male,Home And Lifestyle,62.19,4,12.438,261.198,01-06-2019,19:46:00,Ewallet,248.76,4.761904762,12.438,4.3,2019,6,1,Saturday,65.2995,261.198,4.761904762,No
868-06-0466,ALEX,Yangon,Member,Male,Electronic Accessories,69.58,9,31.311,657.531,19-02-2019,19:38:00,Credit Card,626.22,4.761904762,31.311,7.8,2019,2,19,Tuesday,73.059,657.531,4.761904762,Yes
751-41-9720,GIZA,Naypyitaw,Normal,Male,Home And Lifestyle,97.5,10,48.75,1023.75,01-12-2019,16:18:00,Ewallet,975,4.761904762,48.75,8,2019,12,1,Sunday,102.375,1023.75,4.761904762,Yes
626-43-7888,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,60.41,8,24.164,507.444,02-07-2019,12:23:00,Ewallet,483.28,4.761904762,24.164,9.6,2019,7,2,Tuesday,63.4305,507.444,4.761904762,Yes
176-64-7711,CAIRO,Mandalay,Normal,Male,Food And Beverages,32.32,3,4.848,101.808,27-03-2019,19:11:00,Credit Card,96.96,4.761904762,4.848,4.3,2019,3,27,Wednesday,33.936,101.808,4.761904762,No
191-29-0321,CAIRO,Mandalay,Member,Female,Fashion Accessories,19.77,10,9.885,207.585,27-02-2019,18:57:00,Credit Card,197.7,4.761904762,9.885,5,2019,2,27,Wednesday,20.7585,207.585,4.761904762,No
729-06-2010,CAIRO,Mandalay,Member,Male,Health And Beauty,80.47,9,36.2115,760.4415,01-06-2019,11:18:00,Cash,724.23,4.761904762,36.2115,9.2,2019,6,1,Saturday,84.4935,760.4415,4.761904762,Yes
640-48-5028,CAIRO,Mandalay,Member,Female,Home And Lifestyle,88.39,9,39.7755,835.2855,03-02-2019,12:40:00,Cash,795.51,4.761904762,39.7755,6.3,2019,2,3,Sunday,92.8095,835.2855,4.761904762,Yes
186-79-9562,CAIRO,Mandalay,Normal,Male,Health And Beauty,71.77,7,25.1195,527.5095,29-03-2019,14:06:00,Cash,502.39,4.761904762,25.1195,8.9,2019,3,29,Friday,75.3585,527.5095,4.761904762,Yes
834-45-5519,CAIRO,Mandalay,Normal,Female,Electronic Accessories,43,4,8.6,180.6,31-01-2019,20:48:00,Ewallet,172,4.761904762,8.6,7.6,2019,1,31,Thursday,45.15,180.6,4.761904762,No
162-65-8559,GIZA,Naypyitaw,Member,Male,Food And Beverages,68.98,1,3.449,72.429,21-01-2019,20:13:00,Cash,68.98,4.761904762,3.449,4.8,2019,1,21,Monday,72.429,72.429,4.761904762,No
760-27-5490,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,15.62,8,6.248,131.208,20-01-2019,20:37:00,Ewallet,124.96,4.761904762,6.248,9.1,2019,1,20,Sunday,16.401,131.208,4.761904762,No
445-30-9252,ALEX,Yangon,Normal,Male,Sports And Travel,25.7,3,3.855,80.955,17-01-2019,17:59:00,Ewallet,77.1,4.761904762,3.855,6.1,2019,1,17,Thursday,26.985,80.955,4.761904762,No
786-94-2700,ALEX,Yangon,Member,Male,Food And Beverages,80.62,6,24.186,507.906,28-02-2019,20:18:00,Cash,483.72,4.761904762,24.186,9.1,2019,2,28,Thursday,84.651,507.906,4.761904762,Yes
728-88-7867,GIZA,Naypyitaw,Member,Female,Home And Lifestyle,75.53,4,15.106,317.226,19-03-2019,15:52:00,Ewallet,302.12,4.761904762,15.106,8.3,2019,3,19,Tuesday,79.3065,317.226,4.761904762,No
183-21-3799,GIZA,Naypyitaw,Normal,Female,Electronic Accessories,77.63,9,34.9335,733.6035,19-02-2019,15:14:00,Ewallet,698.67,4.761904762,34.9335,7.2,2019,2,19,Tuesday,81.5115,733.6035,4.761904762,Yes
268-20-3585,GIZA,Naypyitaw,Normal,Female,Health And Beauty,13.85,9,6.2325,130.8825,02-04-2019,12:50:00,Ewallet,124.65,4.761904762,6.2325,6,2019,4,2,Tuesday,14.5425,130.8825,4.761904762,No
735-32-9839,GIZA,Naypyitaw,Member,Male,Fashion Accessories,98.7,8,39.48,829.08,31-01-2019,10:36:00,Ewallet,789.6,4.761904762,39.48,8.5,2019,1,31,Thursday,103.635,829.08,4.761904762,Yes
258-92-7466,ALEX,Yangon,Normal,Female,Health And Beauty,35.68,5,8.92,187.32,02-06-2019,18:33:00,Credit Card,178.4,4.761904762,8.92,6.6,2019,6,2,Sunday,37.464,187.32,4.761904762,No
857-16-3520,ALEX,Yangon,Member,Female,Fashion Accessories,71.46,7,25.011,525.231,28-03-2019,16:06:00,Ewallet,500.22,4.761904762,25.011,4.5,2019,3,28,Thursday,75.033,525.231,4.761904762,Yes
482-17-1179,ALEX,Yangon,Member,Male,Electronic Accessories,11.94,3,1.791,37.611,19-01-2019,12:47:00,Credit Card,35.82,4.761904762,1.791,8.1,2019,1,19,Saturday,12.537,37.611,4.761904762,No
788-21-5741,ALEX,Yangon,Normal,Male,Fashion Accessories,45.38,3,6.807,142.947,17-02-2019,13:34:00,Credit Card,136.14,4.761904762,6.807,7.2,2019,2,17,Sunday,47.649,142.947,4.761904762,No
821-14-9046,CAIRO,Mandalay,Member,Female,Fashion Accessories,17.48,6,5.244,110.124,18-01-2019,15:04:00,Credit Card,104.88,4.761904762,5.244,6.1,2019,1,18,Friday,18.354,110.124,4.761904762,No
418-05-0656,CAIRO,Mandalay,Normal,Female,Fashion Accessories,25.56,7,8.946,187.866,02-02-2019,20:42:00,Cash,178.92,4.761904762,8.946,7.1,2019,2,2,Saturday,26.838,187.866,4.761904762,No
678-79-0726,GIZA,Naypyitaw,Member,Female,Sports And Travel,90.63,9,40.7835,856.4535,18-01-2019,15:28:00,Cash,815.67,4.761904762,40.7835,5.1,2019,1,18,Friday,95.1615,856.4535,4.761904762,Yes
776-68-1096,CAIRO,Mandalay,Normal,Male,Home And Lifestyle,44.12,3,6.618,138.978,18-03-2019,13:45:00,Credit Card,132.36,4.761904762,6.618,7.9,2019,3,18,Monday,46.326,138.978,4.761904762,No
592-46-1692,GIZA,Naypyitaw,Member,Female,Food And Beverages,36.77,7,12.8695,270.2595,01-11-2019,20:10:00,Cash,257.39,4.761904762,12.8695,7.4,2019,11,1,Friday,38.6085,270.2595,4.761904762,No
434-35-9162,CAIRO,Mandalay,Member,Male,Food And Beverages,23.34,4,4.668,98.028,02-04-2019,18:53:00,Ewallet,93.36,4.761904762,4.668,7.4,2019,4,2,Tuesday,24.507,98.028,4.761904762,No
149-14-0304,GIZA,Naypyitaw,Member,Female,Health And Beauty,28.5,8,11.4,239.4,02-06-2019,14:24:00,Cash,228,4.761904762,11.4,6.6,2019,6,2,Sunday,29.925,239.4,4.761904762,No
442-44-6497,GIZA,Naypyitaw,Member,Male,Home And Lifestyle,55.57,3,8.3355,175.0455,01-08-2019,11:42:00,Credit Card,166.71,4.761904762,8.3355,5.9,2019,8,1,Thursday,58.3485,175.0455,4.761904762,No
174-64-0215,CAIRO,Mandalay,Normal,Male,Sports And Travel,69.74,10,34.87,732.27,03-05-2019,17:49:00,Credit Card,697.4,4.761904762,34.87,8.9,2019,5,3,Friday,73.227,732.27,4.761904762,Yes
210-74-9613,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,97.26,4,19.452,408.492,16-03-2019,15:33:00,Ewallet,389.04,4.761904762,19.452,6.8,2019,3,16,Saturday,102.123,408.492,4.761904762,Yes
299-29-0180,CAIRO,Mandalay,Member,Female,Home And Lifestyle,52.18,7,18.263,383.523,03-09-2019,10:54:00,Cash,365.26,4.761904762,18.263,9.3,2019,9,3,Tuesday,54.789,383.523,4.761904762,Yes
247-11-2470,ALEX,Yangon,Member,Female,Fashion Accessories,22.32,4,4.464,93.744,03-01-2019,16:23:00,Credit Card,89.28,4.761904762,4.464,4.4,2019,1,3,Thursday,23.436,93.744,4.761904762,No
635-28-5728,ALEX,Yangon,Normal,Male,Health And Beauty,56,3,8.4,176.4,28-02-2019,19:33:00,Ewallet,168,4.761904762,8.4,4.8,2019,2,28,Thursday,58.8,176.4,4.761904762,No
756-49-0168,ALEX,Yangon,Member,Male,Fashion Accessories,19.7,1,0.985,20.685,02-08-2019,11:39:00,Ewallet,19.7,4.761904762,0.985,9.5,2019,8,2,Friday,20.685,20.685,4.761904762,No
438-23-1242,CAIRO,Mandalay,Normal,Male,Electronic Accessories,75.88,7,26.558,557.718,24-01-2019,10:38:00,Ewallet,531.16,4.761904762,26.558,8.9,2019,1,24,Thursday,79.674,557.718,4.761904762,Yes
238-45-6950,CAIRO,Mandalay,Member,Male,Food And Beverages,53.72,1,2.686,56.406,03-01-2019,20:03:00,Ewallet,53.72,4.761904762,2.686,6.4,2019,1,3,Thursday,56.406,56.406,4.761904762,No
607-65-2441,GIZA,Naypyitaw,Member,Male,Health And Beauty,81.95,10,40.975,860.475,03-10-2019,12:39:00,Credit Card,819.5,4.761904762,40.975,6,2019,10,3,Thursday,86.0475,860.475,4.761904762,Yes
386-27-7606,GIZA,Naypyitaw,Member,Female,Home And Lifestyle,81.2,7,28.42,596.82,23-03-2019,15:59:00,Credit Card,568.4,4.761904762,28.42,8.1,2019,3,23,Saturday,85.26,596.82,4.761904762,Yes
